record_id,stage41_provenance,stage42_action,final_provenance,stage41_lsr_labels,stage42_new_lsr_labels,final_lsr_labels,top_score,second_score,margin,evidence_labels,semantic_score,agreement_state,decision,reason
OILPS_OSHA_02189,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.3346,0.0019,0.3327,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.3346, Margin=0.3327)."
OILPS_OSHA_02190,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0121,0.0112,0.0009,Driving | Line of Fire,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0121, Margin=0.0009)."
OILPS_OSHA_02191,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.065,0.0046,0.0604,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02192,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0173,0.0086,0.0087,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02193,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.6958,0.3361,0.3597,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.6958, Margin=0.3597)."
OILPS_OSHA_02194,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0012,0.0001,0.0011,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02195,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9742,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02196,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.4244,0.0073,0.4171,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02197,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.9943,0.952,0.0423,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.9943, Margin=0.0423)."
OILPS_OSHA_02198,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.3241,0.0031,0.321,Line of Fire | Safe Mechanical Lifting,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.3241, Margin=0.3210)."
OILPS_OSHA_02199,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9933,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02200,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0554,0.055,0.0004,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02201,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.592,0.0425,0.5495,Driving,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.5920, Margin=0.5495)."
OILPS_OSHA_02202,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.8408,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02203,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Driving | Safe Mechanical Lifting,NONE,Driving | Safe Mechanical Lifting,0.999,0.0,1.0,Driving | Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02204,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9943,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02205,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1072,0.0013,0.1059,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02206,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1422,0.0132,0.129,Driving,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1422, Margin=0.1290)."
OILPS_OSHA_02207,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9987,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02208,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0155,0.0152,0.0003,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02209,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.9345,0.8987,0.0358,Hot Work | Working at Height,0.75,STRONG_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.9345, Margin=0.0358)."
OILPS_OSHA_02210,HUMAN_REVIEW,NEW_MODEL_PREDICTION,MODEL_PREDICTED,UNKNOWN,Driving,Driving,0.6905,0.4463,0.2442,Driving,0.75,STRONG_AGREEMENT,ACCEPT_NEW_MODEL_PREDICTED,"Strong multi-signal agreement (Score=0.6905, Margin=0.2442, SemScore=0.7500)."
OILPS_OSHA_02211,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0068,0.0015,0.0053,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02212,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0231,0.0079,0.0152,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0231, Margin=0.0152)."
OILPS_OSHA_02213,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0042,0.0019,0.0023,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02214,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9994,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02215,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1477,0.0162,0.1315,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02216,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9987,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02217,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9998,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02218,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0003, Margin=0.0001)."
OILPS_OSHA_02219,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9968,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02220,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0095,0.0078,0.0017,Driving,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0095, Margin=0.0017)."
OILPS_OSHA_02221,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.002,0.0002,0.0018,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02222,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0092,0.0013,0.0079,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02223,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0051,0.0004,0.0047,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02224,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0007,0.0004,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02225,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0001,0.0001,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02226,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1591,0.0174,0.1417,Safe Mechanical Lifting,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1591, Margin=0.1417)."
OILPS_OSHA_02227,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9748,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02228,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0031,0.0015,0.0016,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02229,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9999,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02230,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0022,0.0009,0.0013,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0022, Margin=0.0013)."
OILPS_OSHA_02231,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0059,0.0012,0.0047,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02232,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.005,0.0016,0.0034,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02233,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.2869,0.0108,0.2761,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02234,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.8543,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02235,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0195,0.0082,0.0113,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02236,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0034,0.0008,0.0026,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02237,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.466,0.1356,0.3304,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.4660, Margin=0.3304)."
OILPS_OSHA_02238,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height | Energy Isolation,NONE,Working at Height | Energy Isolation,0.9995,0.0,1.0,Working at Height | Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02239,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.0005,0.0006,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02240,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1311,0.0103,0.1208,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02241,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0001,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02242,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0515,0.0065,0.045,Safe Mechanical Lifting | Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0515, Margin=0.0450)."
OILPS_OSHA_02243,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.004,0.0008,0.0032,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02244,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0097,0.0091,0.0006,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02245,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0045,0.0038,0.0007,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02246,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9972,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02247,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0001,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02248,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0131,0.0003,0.0128,Line of Fire,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0131, Margin=0.0128)."
OILPS_OSHA_02249,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0595,0.0015,0.058,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02250,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0003,0.0002,0.0001,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02251,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.6386,0.001,0.6376,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.6386, Margin=0.6376)."
OILPS_OSHA_02252,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9749,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02253,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1128,0.0047,0.1081,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1128, Margin=0.1081)."
OILPS_OSHA_02254,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0019,0.0004,0.0015,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02255,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0285,0.0014,0.0271,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02256,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9921,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02257,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0075,0.0008,0.0067,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02258,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.2671,0.1439,0.1232,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02259,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0102,0.0011,0.0091,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02260,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9997,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02261,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.9963,0.9602,0.0361,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.9963, Margin=0.0361)."
OILPS_OSHA_02262,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9999,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02263,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0515,0.0022,0.0493,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02264,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.792,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02265,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.851,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02266,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1043,0.0061,0.0982,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02267,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0033,0.0004,0.0029,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02268,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Driving,NONE,Driving,0.9994,0.0,1.0,Driving,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02269,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0036,0.0031,0.0005,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02270,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting | Working at Height,NONE,Safe Mechanical Lifting | Working at Height,0.9948,0.0,1.0,Safe Mechanical Lifting | Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02271,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.3312,0.2859,0.0453,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.3312, Margin=0.0453)."
OILPS_OSHA_02272,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.3479,0.0016,0.3463,NONE,0.7,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02273,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0733,0.0054,0.0679,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02274,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9995,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_02275,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0004,0.0,0.0004,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_02276,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0047,0.0007,0.004,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0047, Margin=0.0040)."
